city,country,latitude,longitude,timestamp_utc,aqi,co,no,no2,o3,so2,pm25,pm10,nh3
Rome,IT,41.9028,12.4964,2026-03-30 11:00:00+00:00,3,146.02,0.04,0.27,117.57,0.31,1.93,2.78,1.37
Rome,IT,41.9028,12.4964,2026-03-30 12:00:00+00:00,3,144.84,0.03,0.24,118.78,0.32,2.12,3.03,1.34
Rome,IT,41.9028,12.4964,2026-03-30 13:00:00+00:00,3,144.02,0.03,0.24,119.97,0.37,2.43,3.5,1.38
Rome,IT,41.9028,12.4964,2026-03-30 14:00:00+00:00,3,143.55,0.02,0.27,120.67,0.44,2.82,4.09,1.44
Rome,IT,41.9028,12.4964,2026-03-30 15:00:00+00:00,3,143.45,0.02,0.31,121.38,0.5,3.11,4.5,1.43
Rome,IT,41.9028,12.4964,2026-03-30 16:00:00+00:00,3,143.88,0.02,0.35,122.53,0.54,3.3,4.83,1.39
Rome,IT,41.9028,12.4964,2026-03-30 17:00:00+00:00,3,143.55,0.01,0.41,123.04,0.56,3.3,4.88,1.31
Rome,IT,41.9028,12.4964,2026-03-30 18:00:00+00:00,3,143.04,0.0,0.41,122.92,0.56,3.11,4.59,1.18
Rome,IT,41.9028,12.4964,2026-03-30 19:00:00+00:00,3,142.86,0.0,0.37,122.45,0.58,2.93,4.25,0.99
Rome,IT,41.9028,12.4964,2026-03-30 20:00:00+00:00,3,142.07,0.0,0.34,121.38,0.56,2.77,3.95,0.81
Rome,IT,41.9028,12.4964,2026-03-30 21:00:00+00:00,3,141.47,0.0,0.32,120.07,0.51,2.59,3.7,0.71
Rome,IT,41.9028,12.4964,2026-03-30 22:00:00+00:00,3,140.45,0.0,0.33,118.18,0.47,2.46,3.63,0.68
Rome,IT,41.9028,12.4964,2026-03-30 23:00:00+00:00,3,140.95,0.0,0.36,116.71,0.44,2.35,3.55,0.64
Rome,IT,41.9028,12.4964,2026-03-31 00:00:00+00:00,3,142.84,0.0,0.43,115.88,0.42,2.11,3.2,0.64
Rome,IT,41.9028,12.4964,2026-03-31 01:00:00+00:00,3,145.71,0.0,0.52,115.9,0.4,1.72,2.51,0.71
Rome,IT,41.9028,12.4964,2026-03-31 02:00:00+00:00,3,149.58,0.0,0.62,115.58,0.38,1.37,2.02,0.77
Rome,IT,41.9028,12.4964,2026-03-31 03:00:00+00:00,3,152.89,0.0,0.7,114.15,0.35,1.12,1.77,0.73
Rome,IT,41.9028,12.4964,2026-03-31 04:00:00+00:00,3,155.73,0.0,0.75,112.16,0.29,0.95,1.54,0.54
Rome,IT,41.9028,12.4964,2026-03-31 05:00:00+00:00,3,157.37,0.0,0.73,110.46,0.23,0.95,1.6,0.35
Rome,IT,41.9028,12.4964,2026-03-31 06:00:00+00:00,3,158.27,0.0,0.73,109.78,0.18,1.01,1.76,0.24
Rome,IT,41.9028,12.4964,2026-03-31 07:00:00+00:00,3,156.61,0.0,0.86,109.15,0.14,0.89,1.69,0.16
Rome,IT,41.9028,12.4964,2026-03-31 08:00:00+00:00,3,151.46,0.02,0.95,109.59,0.14,0.67,1.61,0.15
Rome,IT,41.9028,12.4964,2026-03-31 09:00:00+00:00,3,145.04,0.04,1.0,110.89,0.15,0.54,1.66,0.18
Rome,IT,41.9028,12.4964,2026-03-31 10:00:00+00:00,3,141.87,0.05,0.9,112.68,0.16,0.53,2.08,0.29
Rome,IT,41.9028,12.4964,2026-03-31 11:00:00+00:00,3,141.1,0.06,0.78,113.46,0.17,0.55,2.13,0.38
Rome,IT,41.9028,12.4964,2026-03-31 12:00:00+00:00,3,141.17,0.06,0.67,113.2,0.17,0.6,2.0,0.39
Rome,IT,41.9028,12.4964,2026-03-31 13:00:00+00:00,3,142.15,0.05,0.57,112.79,0.16,0.67,2.02,0.36
Rome,IT,41.9028,12.4964,2026-03-31 14:00:00+00:00,3,142.75,0.04,0.53,111.51,0.15,0.74,2.24,0.31
Rome,IT,41.9028,12.4964,2026-03-31 15:00:00+00:00,3,142.99,0.03,0.55,109.91,0.15,0.78,2.48,0.29
Rome,IT,41.9028,12.4964,2026-03-31 16:00:00+00:00,3,144.24,0.02,0.68,109.18,0.17,0.76,2.47,0.28
Rome,IT,41.9028,12.4964,2026-03-31 17:00:00+00:00,3,145.96,0.01,0.91,108.53,0.18,0.72,2.48,0.32
Rome,IT,41.9028,12.4964,2026-03-31 18:00:00+00:00,3,147.86,0.0,1.04,107.71,0.2,0.69,2.55,0.36
Rome,IT,41.9028,12.4964,2026-03-31 19:00:00+00:00,3,149.04,0.0,1.09,105.8,0.21,0.7,2.62,0.38
Rome,IT,41.9028,12.4964,2026-03-31 20:00:00+00:00,3,150.42,0.0,1.14,103.82,0.22,0.73,2.74,0.38
Rome,IT,41.9028,12.4964,2026-03-31 21:00:00+00:00,3,152.16,0.0,1.13,102.86,0.22,0.71,2.79,0.37
Rome,IT,41.9028,12.4964,2026-03-31 22:00:00+00:00,3,154.01,0.0,1.09,102.24,0.22,0.67,2.92,0.38
Rome,IT,41.9028,12.4964,2026-03-31 23:00:00+00:00,3,155.44,0.0,1.03,101.81,0.23,0.65,2.9,0.41
Rome,IT,41.9028,12.4964,2026-04-01 00:00:00+00:00,3,155.57,0.0,0.94,101.07,0.22,0.64,2.76,0.41
Rome,IT,41.9028,12.4964,2026-04-01 01:00:00+00:00,2,153.79,0.0,0.83,99.97,0.23,0.63,2.61,0.38
Rome,IT,41.9028,12.4964,2026-04-01 02:00:00+00:00,2,151.75,0.0,0.77,98.34,0.23,0.62,2.46,0.38
Rome,IT,41.9028,12.4964,2026-04-01 03:00:00+00:00,2,150.08,0.0,0.72,96.79,0.24,0.6,2.34,0.42
Rome,IT,41.9028,12.4964,2026-04-01 04:00:00+00:00,2,150.57,0.0,0.71,96.29,0.25,0.59,2.4,0.49
Rome,IT,41.9028,12.4964,2026-04-01 05:00:00+00:00,2,151.96,0.0,0.72,96.04,0.27,0.59,2.54,0.53
Rome,IT,41.9028,12.4964,2026-04-01 06:00:00+00:00,2,154.26,0.0,0.83,96.34,0.27,0.59,2.65,0.53
Rome,IT,41.9028,12.4964,2026-04-01 07:00:00+00:00,2,157.29,0.01,1.13,96.4,0.27,0.62,2.51,0.48
Rome,IT,41.9028,12.4964,2026-04-01 08:00:00+00:00,2,161.62,0.04,1.42,96.0,0.26,0.7,2.63,0.41
Rome,IT,41.9028,12.4964,2026-04-01 09:00:00+00:00,2,165.21,0.08,1.58,95.35,0.27,0.8,2.91,0.37
Rome,IT,41.9028,12.4964,2026-04-01 10:00:00+00:00,2,166.81,0.1,1.51,94.77,0.27,0.9,3.23,0.36
Rome,IT,41.9028,12.4964,2026-04-01 11:00:00+00:00,2,167.14,0.1,1.31,94.88,0.28,1.03,3.34,0.38
Rome,IT,41.9028,12.4964,2026-04-01 12:00:00+00:00,2,167.83,0.09,1.12,95.85,0.29,1.24,3.42,0.39
Rome,IT,41.9028,12.4964,2026-04-01 13:00:00+00:00,2,166.7,0.07,0.87,98.07,0.27,1.38,3.5,0.35
Rome,IT,41.9028,12.4964,2026-04-01 14:00:00+00:00,2,163.74,0.04,0.74,99.35,0.25,1.43,3.6,0.3
Rome,IT,41.9028,12.4964,2026-04-01 15:00:00+00:00,2,162.79,0.03,0.75,99.93,0.25,1.45,3.7,0.31
Rome,IT,41.9028,12.4964,2026-04-01 16:00:00+00:00,2,163.39,0.03,0.86,99.77,0.27,1.37,3.95,0.37
Rome,IT,41.9028,12.4964,2026-04-01 17:00:00+00:00,2,164.61,0.01,1.09,98.72,0.31,1.18,3.98,0.51
Rome,IT,41.9028,12.4964,2026-04-01 18:00:00+00:00,2,164.73,0.0,1.22,97.44,0.33,1.0,3.85,0.65
Rome,IT,41.9028,12.4964,2026-04-01 19:00:00+00:00,2,164.21,0.0,1.18,97.14,0.34,0.92,3.67,0.71
Rome,IT,41.9028,12.4964,2026-04-01 20:00:00+00:00,2,164.14,0.0,1.19,96.97,0.35,0.9,3.49,0.76
Rome,IT,41.9028,12.4964,2026-04-01 21:00:00+00:00,2,164.43,0.0,1.19,97.04,0.36,0.87,3.2,0.76
Rome,IT,41.9028,12.4964,2026-04-01 22:00:00+00:00,2,165.43,0.0,1.36,95.13,0.4,0.91,3.32,0.87
Rome,IT,41.9028,12.4964,2026-04-01 23:00:00+00:00,2,167.68,0.0,1.58,92.58,0.44,0.98,3.49,1.02
Rome,IT,41.9028,12.4964,2026-04-02 00:00:00+00:00,2,167.92,0.0,1.61,90.82,0.44,0.95,3.28,1.09
Rome,IT,41.9028,12.4964,2026-04-02 01:00:00+00:00,2,166.04,0.0,1.5,89.69,0.42,0.87,2.91,1.09
Rome,IT,41.9028,12.4964,2026-04-02 02:00:00+00:00,2,163.32,0.0,1.33,89.84,0.39,0.79,2.66,1.0
Rome,IT,41.9028,12.4964,2026-04-02 03:00:00+00:00,2,160.24,0.0,1.14,91.15,0.36,0.74,2.58,0.87
Rome,IT,41.9028,12.4964,2026-04-02 04:00:00+00:00,2,158.35,0.0,1.0,94.0,0.36,0.75,2.52,0.77
Rome,IT,41.9028,12.4964,2026-04-02 05:00:00+00:00,2,157.11,0.0,0.93,96.43,0.38,0.84,2.71,0.84
Rome,IT,41.9028,12.4964,2026-04-02 06:00:00+00:00,2,156.59,0.0,1.02,98.4,0.43,1.07,3.06,0.97
Rome,IT,41.9028,12.4964,2026-04-02 07:00:00+00:00,2,156.86,0.03,1.31,99.47,0.46,1.39,3.3,0.99
Rome,IT,41.9028,12.4964,2026-04-02 08:00:00+00:00,3,159.92,0.11,1.63,100.35,0.5,1.85,3.79,0.95
Rome,IT,41.9028,12.4964,2026-04-02 09:00:00+00:00,3,164.09,0.23,1.85,101.85,0.54,2.42,4.48,0.92
Rome,IT,41.9028,12.4964,2026-04-02 10:00:00+00:00,3,166.66,0.27,1.74,104.13,0.58,3.0,5.21,0.93
Rome,IT,41.9028,12.4964,2026-04-02 11:00:00+00:00,3,167.64,0.22,1.4,107.1,0.6,3.58,5.88,1.01
Rome,IT,41.9028,12.4964,2026-04-02 12:00:00+00:00,3,166.06,0.15,1.04,108.98,0.63,4.0,6.37,1.17
Rome,IT,41.9028,12.4964,2026-04-02 13:00:00+00:00,3,163.13,0.11,0.81,109.47,0.63,4.04,6.54,1.4
Rome,IT,41.9028,12.4964,2026-04-02 14:00:00+00:00,3,159.22,0.08,0.72,108.59,0.61,3.6,6.13,1.56
Rome,IT,41.9028,12.4964,2026-04-02 15:00:00+00:00,3,156.59,0.06,0.78,107.0,0.61,3.09,5.63,1.65
Rome,IT,41.9028,12.4964,2026-04-02 16:00:00+00:00,3,155.99,0.04,0.97,105.87,0.59,2.52,4.91,1.71
Rome,IT,41.9028,12.4964,2026-04-02 17:00:00+00:00,3,156.31,0.01,1.29,103.95,0.59,2.1,4.58,1.83
Rome,IT,41.9028,12.4964,2026-04-02 18:00:00+00:00,3,157.55,0.0,1.48,102.26,0.58,1.77,4.39,1.91
Rome,IT,41.9028,12.4964,2026-04-02 19:00:00+00:00,3,158.28,0.0,1.45,101.12,0.56,1.58,4.3,1.85
Rome,IT,41.9028,12.4964,2026-04-02 20:00:00+00:00,3,159.58,0.0,1.44,100.64,0.55,1.57,4.37,1.74
Rome,IT,41.9028,12.4964,2026-04-02 21:00:00+00:00,3,161.62,0.0,1.49,100.07,0.57,1.7,4.43,1.77
Rome,IT,41.9028,12.4964,2026-04-02 22:00:00+00:00,2,163.42,0.0,1.57,98.68,0.6,1.96,4.63,1.87
Rome,IT,41.9028,12.4964,2026-04-02 23:00:00+00:00,2,165.9,0.0,1.65,97.02,0.64,2.27,4.9,1.97
Rome,IT,41.9028,12.4964,2026-04-03 00:00:00+00:00,2,166.36,0.0,1.66,94.88,0.64,2.38,4.85,2.0
Rome,IT,41.9028,12.4964,2026-04-03 01:00:00+00:00,2,164.23,0.0,1.55,92.96,0.59,2.26,4.47,1.94
Rome,IT,41.9028,12.4964,2026-04-03 02:00:00+00:00,2,161.31,0.0,1.37,92.57,0.52,1.98,3.93,1.84
Rome,IT,41.9028,12.4964,2026-04-03 03:00:00+00:00,2,160.05,0.0,1.24,92.27,0.49,1.71,3.48,1.83
Rome,IT,41.9028,12.4964,2026-04-03 04:00:00+00:00,2,159.73,0.0,1.15,92.3,0.47,1.54,3.27,1.8
Rome,IT,41.9028,12.4964,2026-04-03 05:00:00+00:00,2,161.47,0.0,1.19,90.46,0.5,1.58,3.74,1.87
Rome,IT,41.9028,12.4964,2026-04-03 06:00:00+00:00,2,164.12,0.01,1.48,89.02,0.55,1.69,4.4,1.96
Rome,IT,41.9028,12.4964,2026-04-03 07:00:00+00:00,2,167.31,0.08,1.73,89.22,0.6,1.78,4.81,2.03
Rome,IT,41.9028,12.4964,2026-04-03 08:00:00+00:00,2,171.78,0.21,1.83,91.3,0.64,1.88,4.8,2.07
Rome,IT,41.9028,12.4964,2026-04-03 09:00:00+00:00,2,174.79,0.34,1.86,94.56,0.66,2.22,4.95,2.09
Rome,IT,41.9028,12.4964,2026-04-03 10:00:00+00:00,2,176.43,0.34,1.71,98.8,0.67,2.95,5.5,2.1
Rome,IT,41.9028,12.4964,2026-04-03 11:00:00+00:00,3,177.09,0.26,1.38,104.18,0.66,4.01,6.28,2.05
Rome,IT,41.9028,12.4964,2026-04-03 12:00:00+00:00,3,177.02,0.17,1.01,109.16,0.62,4.98,6.87,1.95
Rome,IT,41.9028,12.4964,2026-04-03 13:00:00+00:00,3,176.77,0.12,0.76,112.89,0.59,5.6,7.27,1.86
Rome,IT,41.9028,12.4964,2026-04-03 14:00:00+00:00,3,176.16,0.1,0.66,115.29,0.6,6.07,7.79,1.87
Rome,IT,41.9028,12.4964,2026-04-03 15:00:00+00:00,3,174.28,0.08,0.65,117.13,0.62,6.27,8.16,1.95
Rome,IT,41.9028,12.4964,2026-04-03 16:00:00+00:00,3,171.09,0.07,0.72,118.03,0.67,6.15,8.41,2.05
Rome,IT,41.9028,12.4964,2026-04-03 17:00:00+00:00,3,166.43,0.04,0.9,117.02,0.71,5.78,8.64,2.05
Rome,IT,41.9028,12.4964,2026-04-03 18:00:00+00:00,3,161.77,0.0,1.08,114.53,0.74,5.22,8.66,1.94
Rome,IT,41.9028,12.4964,2026-04-03 19:00:00+00:00,3,160.13,0.0,1.24,111.72,0.76,4.57,8.21,1.91
Rome,IT,41.9028,12.4964,2026-04-03 20:00:00+00:00,3,162.79,0.0,1.59,108.18,0.8,3.97,7.51,2.16
Rome,IT,41.9028,12.4964,2026-04-03 21:00:00+00:00,3,169.49,0.0,2.11,104.33,0.86,3.67,7.1,2.73
Rome,IT,41.9028,12.4964,2026-04-03 22:00:00+00:00,3,177.01,0.0,2.5,101.07,0.91,3.77,7.16,3.3
Rome,IT,41.9028,12.4964,2026-04-03 23:00:00+00:00,2,181.35,0.0,2.49,99.83,0.93,4.59,8.11,3.32
Rome,IT,41.9028,12.4964,2026-04-04 00:00:00+00:00,2,183.68,0.0,2.31,99.21,0.93,5.68,9.23,3.13
Rome,IT,41.9028,12.4964,2026-04-04 01:00:00+00:00,2,183.49,0.0,2.07,98.44,0.92,6.09,9.55,3.07
Rome,IT,41.9028,12.4964,2026-04-04 02:00:00+00:00,2,183.17,0.0,1.9,98.46,0.93,6.13,9.44,3.27
Rome,IT,41.9028,12.4964,2026-04-04 03:00:00+00:00,2,181.74,0.0,1.77,98.49,0.94,6.11,9.18,3.62
Rome,IT,41.9028,12.4964,2026-04-04 04:00:00+00:00,2,180.21,0.0,1.66,97.93,0.95,6.23,9.07,3.86
Rome,IT,41.9028,12.4964,2026-04-04 05:00:00+00:00,2,180.05,0.0,1.6,96.3,0.93,6.4,9.22,3.81
Rome,IT,41.9028,12.4964,2026-04-04 06:00:00+00:00,2,180.99,0.03,1.9,94.5,0.9,6.59,9.38,3.65
Rome,IT,41.9028,12.4964,2026-04-04 07:00:00+00:00,2,181.69,0.16,1.85,93.47,0.85,6.3,8.97,3.41
Rome,IT,41.9028,12.4964,2026-04-04 08:00:00+00:00,2,182.53,0.25,1.59,94.4,0.79,6.1,8.63,3.11
Rome,IT,41.9028,12.4964,2026-04-04 09:00:00+00:00,2,183.56,0.25,1.3,97.62,0.73,6.39,8.79,2.79
Rome,IT,41.9028,12.4964,2026-04-04 10:00:00+00:00,3,183.57,0.19,0.99,102.15,0.67,7.01,9.28,2.49
Rome,IT,41.9028,12.4964,2026-04-04 11:00:00+00:00,3,184.06,0.14,0.72,106.87,0.62,7.7,9.89,2.26
Rome,IT,41.9028,12.4964,2026-04-04 12:00:00+00:00,3,183.81,0.1,0.54,110.79,0.58,8.25,10.36,2.07
Rome,IT,41.9028,12.4964,2026-04-04 13:00:00+00:00,3,183.18,0.08,0.44,114.07,0.57,8.65,10.66,1.95
Rome,IT,41.9028,12.4964,2026-04-04 14:00:00+00:00,3,181.61,0.06,0.41,116.15,0.57,8.91,10.83,1.89
Rome,IT,41.9028,12.4964,2026-04-04 15:00:00+00:00,3,179.85,0.06,0.43,117.91,0.6,8.99,10.84,1.89
Rome,IT,41.9028,12.4964,2026-04-04 16:00:00+00:00,3,177.95,0.05,0.51,119.7,0.65,9.01,10.85,1.96
Rome,IT,41.9028,12.4964,2026-04-04 17:00:00+00:00,3,175.15,0.03,0.64,120.55,0.73,9.03,11.02,2.06
Rome,IT,41.9028,12.4964,2026-04-04 18:00:00+00:00,3,171.62,0.0,0.73,121.24,0.81,8.97,11.25,2.18
Rome,IT,41.9028,12.4964,2026-04-04 19:00:00+00:00,3,166.44,0.0,0.69,122.34,0.88,8.6,11.25,2.27
Rome,IT,41.9028,12.4964,2026-04-04 20:00:00+00:00,3,159.44,0.0,0.65,123.85,0.92,7.98,11.05,2.17
Rome,IT,41.9028,12.4964,2026-04-04 21:00:00+00:00,3,152.98,0.0,0.67,124.49,0.92,7.49,11.05,1.96
Rome,IT,41.9028,12.4964,2026-04-04 22:00:00+00:00,3,150.56,0.0,0.73,124.15,0.92,7.08,11.04,1.83
Rome,IT,41.9028,12.4964,2026-04-04 23:00:00+00:00,3,151.61,0.0,0.83,121.73,0.88,6.8,11.16,1.74
Rome,IT,41.9028,12.4964,2026-04-05 00:00:00+00:00,3,155.06,0.0,1.02,117.89,0.86,6.6,11.27,1.85
Rome,IT,41.9028,12.4964,2026-04-05 01:00:00+00:00,3,160.83,0.0,1.23,113.19,0.83,6.48,11.36,2.03
Rome,IT,41.9028,12.4964,2026-04-05 02:00:00+00:00,3,165.06,0.0,1.27,110.31,0.79,6.48,11.51,2.07
Rome,IT,41.9028,12.4964,2026-04-05 03:00:00+00:00,3,167.46,0.0,1.17,108.6,0.75,6.58,11.73,1.97
Rome,IT,41.9028,12.4964,2026-04-05 04:00:00+00:00,3,168.16,0.0,1.01,107.51,0.7,6.77,12.0,1.77
Rome,IT,41.9028,12.4964,2026-04-05 05:00:00+00:00,3,168.46,0.0,0.87,107.11,0.68,7.07,12.49,1.46
Rome,IT,41.9028,12.4964,2026-04-05 06:00:00+00:00,3,168.95,0.01,0.92,106.71,0.67,7.39,13.08,1.16
Rome,IT,41.9028,12.4964,2026-04-05 07:00:00+00:00,3,169.08,0.07,0.91,106.55,0.68,7.63,13.5,0.98
Rome,IT,41.9028,12.4964,2026-04-05 08:00:00+00:00,3,170.32,0.11,0.86,107.5,0.68,7.79,13.57,0.92
Rome,IT,41.9028,12.4964,2026-04-05 09:00:00+00:00,3,171.19,0.12,0.76,109.81,0.68,8.01,13.54,0.96
Rome,IT,41.9028,12.4964,2026-04-05 10:00:00+00:00,3,171.8,0.11,0.61,112.24,0.66,8.34,13.59,1.06
Rome,IT,41.9028,12.4964,2026-04-05 11:00:00+00:00,3,173.08,0.09,0.48,114.13,0.63,8.8,13.79,1.17
Rome,IT,41.9028,12.4964,2026-04-05 12:00:00+00:00,3,173.62,0.07,0.39,115.71,0.62,9.25,13.97,1.3
Rome,IT,41.9028,12.4964,2026-04-05 13:00:00+00:00,3,173.96,0.06,0.34,116.8,0.6,9.58,14.07,1.37
Rome,IT,41.9028,12.4964,2026-04-05 14:00:00+00:00,3,173.73,0.05,0.34,117.09,0.57,9.81,14.11,1.33
Rome,IT,41.9028,12.4964,2026-04-05 15:00:00+00:00,3,172.94,0.05,0.36,117.06,0.54,9.9,13.96,1.26
Rome,IT,41.9028,12.4964,2026-04-05 16:00:00+00:00,3,172.73,0.04,0.42,116.72,0.5,9.91,13.73,1.15
Rome,IT,41.9028,12.4964,2026-04-05 17:00:00+00:00,3,172.35,0.02,0.53,114.97,0.48,9.93,13.66,1.03
Rome,IT,41.9028,12.4964,2026-04-05 18:00:00+00:00,3,172.35,0.0,0.6,113.22,0.47,9.94,13.62,0.95
Rome,IT,41.9028,12.4964,2026-04-05 19:00:00+00:00,3,171.81,0.0,0.57,111.64,0.47,9.94,13.59,0.89
Rome,IT,41.9028,12.4964,2026-04-05 20:00:00+00:00,3,171.29,0.0,0.55,110.0,0.48,9.97,13.62,0.83
Rome,IT,41.9028,12.4964,2026-04-05 21:00:00+00:00,3,170.78,0.0,0.54,108.35,0.49,10.04,13.77,0.78
Rome,IT,41.9028,12.4964,2026-04-05 22:00:00+00:00,3,170.07,0.0,0.54,106.71,0.51,10.1,13.93,0.72
Rome,IT,41.9028,12.4964,2026-04-05 23:00:00+00:00,3,168.81,0.0,0.55,105.37,0.51,10.11,14.02,0.66
Rome,IT,41.9028,12.4964,2026-04-06 00:00:00+00:00,3,167.35,0.0,0.55,104.04,0.52,10.05,13.99,0.6
Rome,IT,41.9028,12.4964,2026-04-06 01:00:00+00:00,3,165.15,0.0,0.57,102.94,0.53,9.88,13.84,0.54
Rome,IT,41.9028,12.4964,2026-04-06 02:00:00+00:00,3,162.55,0.0,0.59,102.55,0.54,9.59,13.6,0.5
Rome,IT,41.9028,12.4964,2026-04-06 03:00:00+00:00,3,159.22,0.0,0.63,102.39,0.57,9.16,13.28,0.49
Rome,IT,41.9028,12.4964,2026-04-06 04:00:00+00:00,3,155.51,0.0,0.66,102.56,0.62,8.63,12.88,0.51
Rome,IT,41.9028,12.4964,2026-04-06 05:00:00+00:00,3,152.37,0.0,0.69,102.49,0.66,8.1,12.46,0.52
Rome,IT,41.9028,12.4964,2026-04-06 06:00:00+00:00,3,149.6,0.01,0.86,102.42,0.69,7.57,12.0,0.56
Rome,IT,41.9028,12.4964,2026-04-06 07:00:00+00:00,3,147.96,0.07,0.9,103.24,0.71,7.08,11.45,0.66
Rome,IT,41.9028,12.4964,2026-04-06 08:00:00+00:00,3,146.88,0.12,0.83,104.63,0.72,6.72,10.97,0.76
Rome,IT,41.9028,12.4964,2026-04-06 09:00:00+00:00,3,146.18,0.12,0.7,106.81,0.73,6.48,10.58,0.85
Rome,IT,41.9028,12.4964,2026-04-06 10:00:00+00:00,3,145.43,0.1,0.54,109.11,0.73,6.35,10.31,0.93
Rome,IT,41.9028,12.4964,2026-04-06 11:00:00+00:00,3,145.0,0.08,0.42,110.66,0.73,6.35,10.23,0.95
Rome,IT,41.9028,12.4964,2026-04-06 12:00:00+00:00,3,144.75,0.06,0.34,111.89,0.73,6.41,10.2,0.99
Rome,IT,41.9028,12.4964,2026-04-06 13:00:00+00:00,3,144.11,0.05,0.29,114.85,0.74,6.28,9.6,1.14
Rome,IT,41.9028,12.4964,2026-04-06 14:00:00+00:00,3,143.27,0.05,0.28,116.44,0.73,6.24,9.32,1.19
Rome,IT,41.9028,12.4964,2026-04-06 15:00:00+00:00,3,142.62,0.04,0.31,117.48,0.71,6.24,9.16,1.21
Rome,IT,41.9028,12.4964,2026-04-06 16:00:00+00:00,3,142.36,0.04,0.36,118.68,0.7,6.16,8.93,1.21
Rome,IT,41.9028,12.4964,2026-04-06 17:00:00+00:00,3,141.84,0.02,0.46,118.71,0.69,6.1,8.82,1.17
Rome,IT,41.9028,12.4964,2026-04-06 18:00:00+00:00,3,141.41,0.0,0.55,118.51,0.68,6.07,8.84,1.13
Rome,IT,41.9028,12.4964,2026-04-06 19:00:00+00:00,3,141.86,0.0,0.54,118.02,0.68,6.1,9.0,1.07
Rome,IT,41.9028,12.4964,2026-04-06 20:00:00+00:00,3,141.9,0.0,0.54,116.63,0.67,6.2,9.26,0.96
Rome,IT,41.9028,12.4964,2026-04-06 21:00:00+00:00,3,142.13,0.0,0.56,114.99,0.67,6.32,9.43,0.86
Rome,IT,41.9028,12.4964,2026-04-06 22:00:00+00:00,3,142.52,0.0,0.58,113.02,0.67,6.45,9.59,0.75
Rome,IT,41.9028,12.4964,2026-04-06 23:00:00+00:00,3,142.89,0.0,0.59,110.88,0.65,6.6,9.8,0.63
Rome,IT,41.9028,12.4964,2026-04-07 00:00:00+00:00,3,143.27,0.0,0.59,109.14,0.63,6.72,9.96,0.54
Rome,IT,41.9028,12.4964,2026-04-07 01:00:00+00:00,3,143.47,0.0,0.59,107.25,0.61,6.81,10.12,0.46
Rome,IT,41.9028,12.4964,2026-04-07 02:00:00+00:00,3,143.5,0.0,0.58,104.65,0.59,6.9,10.29,0.39
Rome,IT,41.9028,12.4964,2026-04-07 03:00:00+00:00,3,143.53,0.0,0.56,102.44,0.57,6.95,10.33,0.36
Rome,IT,41.9028,12.4964,2026-04-07 04:00:00+00:00,3,143.38,0.0,0.54,100.24,0.56,6.98,10.31,0.34
Rome,IT,41.9028,12.4964,2026-04-07 05:00:00+00:00,2,143.43,0.0,0.53,98.36,0.54,7.02,10.3,0.34
Rome,IT,41.9028,12.4964,2026-04-07 06:00:00+00:00,2,144.21,0.01,0.64,96.88,0.53,7.09,10.31,0.34
Rome,IT,41.9028,12.4964,2026-04-07 07:00:00+00:00,2,144.99,0.05,0.63,96.03,0.52,7.15,10.32,0.35
Rome,IT,41.9028,12.4964,2026-04-07 08:00:00+00:00,2,145.59,0.08,0.56,96.38,0.51,7.22,10.34,0.35
Rome,IT,41.9028,12.4964,2026-04-07 09:00:00+00:00,2,145.81,0.09,0.48,97.83,0.51,7.29,10.35,0.35
Rome,IT,41.9028,12.4964,2026-04-07 10:00:00+00:00,3,145.12,0.07,0.38,101.23,0.55,7.3,10.19,0.41
Rome,IT,41.9028,12.4964,2026-04-07 11:00:00+00:00,3,144.0,0.06,0.31,104.26,0.58,7.35,10.12,0.47
Rome,IT,41.9028,12.4964,2026-04-07 12:00:00+00:00,3,143.07,0.05,0.26,106.18,0.59,7.42,10.19,0.49
Rome,IT,41.9028,12.4964,2026-04-07 13:00:00+00:00,3,142.31,0.04,0.24,107.53,0.61,7.53,10.36,0.5
Rome,IT,41.9028,12.4964,2026-04-07 14:00:00+00:00,3,141.09,0.04,0.25,108.16,0.62,7.61,10.52,0.51
Rome,IT,41.9028,12.4964,2026-04-07 15:00:00+00:00,3,140.15,0.04,0.27,109.11,0.63,7.63,10.6,0.53
Rome,IT,41.9028,12.4964,2026-04-07 16:00:00+00:00,3,139.32,0.04,0.32,109.12,0.62,7.56,10.55,0.54
Rome,IT,41.9028,12.4964,2026-04-07 17:00:00+00:00,3,138.25,0.02,0.4,108.52,0.62,7.42,10.41,0.55
Rome,IT,41.9028,12.4964,2026-04-07 18:00:00+00:00,3,137.45,0.0,0.47,108.0,0.63,7.26,10.18,0.57
Rome,IT,41.9028,12.4964,2026-04-07 19:00:00+00:00,3,137.16,0.0,0.46,107.36,0.63,7.13,9.99,0.59
Rome,IT,41.9028,12.4964,2026-04-07 20:00:00+00:00,3,137.01,0.0,0.45,105.8,0.61,7.06,9.88,0.56
Rome,IT,41.9028,12.4964,2026-04-07 21:00:00+00:00,3,136.58,0.0,0.45,104.24,0.59,6.98,9.69,0.51
Rome,IT,41.9028,12.4964,2026-04-07 22:00:00+00:00,3,136.05,0.0,0.45,102.43,0.57,6.89,9.47,0.47
Rome,IT,41.9028,12.4964,2026-04-07 23:00:00+00:00,3,136.15,0.0,0.45,100.38,0.55,6.9,9.36,0.45
